feature,importance
stars,0.0753956140385019
days_since_last_commit,0.043440281438171614
docs,0.022587789860935716
forks,0.021500104086144584
open_issues,0.017569834491915973
workflows,0.012665252604529853
img,0.012372141598096686
repo_age_days,0.010852297617919147
documentation,0.010782691676869804
contributing,0.010674428539750822
badge,0.010114756433740485
shields,0.009195184514146087
logo,0.008891404298147505
install,0.008636989109614556
actions,0.008226737736781129
src,0.007666261242999308
guide,0.007614952777204839
svg,0.0070574983856202455
main,0.006849860378185614
import,0.006720499986534127
md,0.006664096466680489
latest,0.0065330517205218295
pip,0.005724817392010708
ai,0.005684873162875386
io,0.00560386785702274
features,0.005524016807592152
href,0.00541767452686594
api,0.005344457142153196
community,0.0052330726616074364
bash,0.005149551582299333
license,0.0050216702705121775
support,0.00497636200664263
source,0.00485201639137927
alt,0.004688606818514591
version,0.004607611178009163
pypi,0.0045673355931691376
run,0.004272366280747077
http,0.004171225134286096
https,0.004105537678411178
started,0.003930587152570455
learning,0.003890191134244843
readme_size,0.003845029735440892
edu,0.0038219005973858344
width,0.0036680460279004084
github,0.0036544214128206224
com,0.003565038366957693
open,0.0034951321582704278
build,0.0034911882263330358
style,0.00348660237472623
releases,0.0033748530443150145
www,0.0031693608394250446
supported,0.003134274638957057
png,0.0031077500225854334
center,0.003081660516105156
issues,0.003077880450487735
development,0.003024998428427487
installation,0.003000653962877377
project,0.00299003880522344
platform,0.0029505904137043025
use,0.0029198625824870396
learning,0.002904378206867228
machine,0.0028475657093071823
align,0.0028410576087329604
div,0.0028266212125157724
org,0.002815537686560044
built,0.002773639919511246
assets,0.002725969546485157
new,0.0025879136556457233
docker,0.0025758695290800976
examples,0.0024838102568788857
release,0.00247381816957183
data,0.002471387592108331
readme,0.0024397889877903357
machine,0.0024229519693540146
google,0.002422328193936257
master,0.0024126632295262455
image,0.002377929690106361
python,0.0023630959553859595
huggingface,0.0023627035526433042
height,0.0023159660519063664
key,0.0023003871045362274
using,0.002270547993152452
linux,0.0022180173952805068
different,0.0021373054057007034
networks,0.0021350519887431978
githubusercontent,0.0021337928865045323
model,0.0021332318930584533
example,0.0021321746036600405
llm,0.0021204491108515137
url,0.0021099414518935856
apache,0.002109767028231212
details,0.0021044494827086673
html,0.002042122706931461
blob,0.0020250849197783645
create,0.0020239607727888446
set,0.001986662460614351
check,0.001958879908412621
custom,0.0019588502231831814
user,0.0019455630928770476
py,0.0019455194850566788
dev,0.0019284164863429174
raw,0.0019019009332412198
start,0.0018989008738725167
provides,0.0018822022302015927
openai,0.0018817192344356296
time,0.0018621329940477962
files,0.0018559450997127813
deep,0.0018545116942825651
following,0.0018384145412009122
work,0.0018156519535051593
models,0.0018142560618880713
usage,0.0018028297514330097
windows,0.0017971205470099392
ai,0.0017874090176589583
nlp,0.0017696193385152775
images,0.0017674672735819574
label,0.0017665345515214114
library,0.0017642842829246252
article,0.0017442424471248402
repository,0.001735925557894418
science,0.0017344728556676022
test,0.0017234926174906516
code,0.001716812359036688
git,0.0017133435835286303
training,0.0016963413630573542
make,0.001694342284488105
app,0.0016744145264244634
file,0.0016724521858511219
want,0.0016580968543872274
need,0.0016563572012543556
based,0.0016543634592296613
package,0.0016337907701473448
used,0.001631148786818929
like,0.0016141363361634874
deep,0.001612170869338195
core,0.0016089649840864827
download,0.0016073408403690396
tutorials,0.0016060117858104814
author,0.0015958320690810073
readthedocs,0.001593998713925289
arxiv,0.0015872104774253817
architecture,0.0015848719155597034
llm,0.001561284195251447
environment,0.0015578432713800642
cd,0.0015520174075091392
text,0.0015404032939695894
available,0.001533953367647871
help,0.001527719747752694
dependencies,0.0015244939885304082
language,0.0015209966484501214
single,0.001503269794911412
chat,0.0014921107796469696
multiple,0.0014886868151119225
python,0.0014747698413251245
title,0.0014716820817795352
train,0.0014700037643543846
blue,0.0014679498931611126
add,0.0014662547658881673
year,0.0014638588387544812
word,0.0014587589992193248
color,0.0014573400517452217
tree,0.0014563058738250561
gpu,0.0014559523821911482
txt,0.0014529060170011044
server,0.0014515022329982493
local,0.0014490362064224613
size,0.0014410065230780098
building,0.001439249781396909
2017,0.001438342536689456
research,0.0014343912797336687
algorithms,0.0014232316342008711
computer,0.0014152693179498633
distributed,0.0014067118558445195
real,0.0014044396139713303
repo,0.0013960384070285778
results,0.0013942059637738096
trained,0.001375367172097837
target,0.0013746208357203315
paper,0.0013739623588928088
true,0.0013674786883336723
type,0.001362461997178135
en,0.0013572066487655072
neural,0.0013500555159115537
setup,0.0013420911822879821
nlp,0.0013414639699302774
br,0.0013335874154493568
tensorflow,0.0013290552927318524
provide,0.001326013508118562
dataset,0.0013237275408096829
20,0.001320107314446865
cloud,0.0013150108052384722
users,0.0013121165983217464
vision,0.0013112601224474932
fast,0.0013072470478756304
large,0.001304617213921324
prompt,0.0012999113133088547
10,0.0012989670637040904
web,0.001282318904324481
2018,0.0012801829385629155
data,0.001278872531141933
index,0.0012707417878805819
table,0.0012703203070038105
tasks,0.0012657770404719357
path,0.0012652992283983175
pdf,0.0012633470132612852
generation,0.001256485882913405
16,0.0012546088516122162
framework,0.0012522645180842885
papers,0.0012424239145719814
systems,0.0012324540622810757
2019,0.0012184445270572951
feature,0.0012128433092959356
running,0.0012126274134557438
jpg,0.0012099977959758113
projects,0.0012065910914288666
cuda,0.0012017514138406853
status,0.0011970816207642573
search,0.0011877692957020353
learn,0.0011839067129626394
state,0.001182140302357374
v1,0.0011767325096644322
command,0.0011564349849076997
mit,0.0011529917319453632
100,0.0011503447278255069
neural,0.001149277371075055
format,0.0011492539598596482
information,0.0011416564108454206
tools,0.00114064269422269
introduction,0.001138814151468518
stable,0.0011303198249255162
generate,0.0011288759300616016
useful,0.00112876852323505
page,0.0011277495842236616
inference,0.0011260258097240223
object,0.001118661906935338
getting,0.0011145068559990181
pre,0.001110219358829793
way,0.0011035374240063072
pytorch,0.0011021567146829896
simple,0.0010914158511108243
computer,0.0010911520918378095
number,0.0010849327524964786
resources,0.0010827142227265195
2023,0.0010805154939104835
net,0.0010761166541545296
conda,0.0010711109879920858
tutorial,0.0010701934691694165
processing,0.0010640989895638474
software,0.0010600743355296772
demo,0.0010577236647206958
reference,0.0010573489618809992
11,0.0010550639763136206
including,0.0010549425866270875
multi,0.0010533332890070293
vision,0.0010500746544061528
processing,0.0010494976359605949
list,0.0010483671977419462
better,0.0010416318597658758
face,0.001041478896642446
analysis,0.0010398353125436646
lab,0.001038281944220042
summary,0.00103690946648849
print,0.0010306279819517555
v2,0.001030523644862214
note,0.0010296653908507007
clone,0.0010282498466010022
2016,0.0010271561368014178
config,0.0010202902836629764
end,0.0010195883023550152
sh,0.00101880417003797
context,0.0010166487035725192
input,0.0010106940566499013
tool,0.0010103818220347659
performance,0.0010100581137439822
datasets,0.0010083377697861155
abs,0.001004989446460056
gpt,0.0010043486161826433
questions,0.0010035302860969362
colab,0.0010013858896379907
quality,0.0009928002122147588
td,0.0009847922096517263
classification,0.0009841153594802282
task,0.0009828806702009494
process,0.0009827855960597776
website,0.0009816297707076103
